Id,Label,Type
U.S. companies demonstrate relatively strong R&D capabilities in cloud computing.,U.S. companies demonstrate relatively strong R&D capabilities in cloud computing.,Entity
The Korean ICT collaborative innovation network has evolved mainly through homophily with limited expandability.,The Korean ICT collaborative innovation network has evolved mainly through homophily with limited expandability.,Entity
"Core, highlighting, and emerging themes of gene‑editing technology were identified.","Core, highlighting, and emerging themes of gene‑editing technology were identified.",Entity
The new method successfully clusters patents into distinct technological paradigms and identifies knowledge‑persistent patents.,The new method successfully clusters patents into distinct technological paradigms and identifies knowledge‑persistent patents.,Entity
The study elucidates the nature of boundary‑spanning mechanisms and knowledge exchanges among patent‑intensive firms.,The study elucidates the nature of boundary‑spanning mechanisms and knowledge exchanges among patent‑intensive firms.,Entity
TC degree positively impacts total patent count (overall innovation) but negatively impacts convergent innovation ratio.,TC degree positively impacts total patent count (overall innovation) but negatively impacts convergent innovation ratio.,Entity
Calculated coverage intensity and convergence rate metrics from patent data.,Calculated coverage intensity and convergence rate metrics from patent data.,Entity
TXL + WM showed the greatest reduction in nitroglycerin use (82.1%); Danlou tablet + WM had the strongest effect on cardiovascular event rate (73.9%); Shensong Yangxin + WM had the lowest adverse‑reaction rate (1.1%).,TXL + WM showed the greatest reduction in nitroglycerin use (82.1%); Danlou tablet + WM had the strongest effect on cardiovascular event rate (73.9%); Shensong Yangxin + WM had the lowest adverse‑reaction rate (1.1%).,Entity
"Patents in technical standard pools show lower centrality, suggesting centrality can signal holdup or complementarity among rights.","Patents in technical standard pools show lower centrality, suggesting centrality can signal holdup or complementarity among rights.",Entity
Findings have major implications for policy formulation and management strategies concerning technology standards and patents,Findings have major implications for policy formulation and management strategies concerning technology standards and patents,Entity
"Knowledge complexity is unevenly distributed across the United States, and the most complex cities are not necessarily the most prolific patenters.","Knowledge complexity is unevenly distributed across the United States, and the most complex cities are not necessarily the most prolific patenters.",Entity
